
Date,Amount,Category,Subcategory,Payment Method,Description,Ref/Check No,Payee/Payer,Status,Receipt Picture,Account,Tag,Tax,Quantity,Split Total,Row Id,Type Id
2019-03-06,-70,Food,mine,Cash,,,dinner,Cleared,,Personal Expense,,,1 PCS,,1611,
2019-03-06,-349,Personal,Recharge,Debit,,,recharge shafi,Cleared,,Personal Expense,,,1 PCS,,1612,
2019-03-07,-60,Travel,metro,Cash,,,metro,Uncleared,,Personal Expense,,,1 PCS,,1613,
2019-03-07,-149,Food,mine,Cash,,,dinner,Cleared,,Personal Expense,,,1 PCS,,1614,
2019-03-07,-49,Personal,Recharge,Debit,,,recharge shafi,Cleared,,Personal Expense,,,1 PCS,,1615,
2019-03-07,-405,Travel,Train,Cash,,,irctc,Uncleared,,Personal Expense,,,1 PCS,,1616,
2019-03-08,-60,Travel,metro,Cash,,,metro,Cleared,,Personal Expense,,,1 PCS,,1621,
2019-03-08,-80,Travel,bike,Cash,,,rapido,Cleared,,Personal Expense,,,1 PCS,,1622,
2019-03-08,-90,Food,mine,Cash,,,dinner,Cleared,,Personal Expense,,,1 PCS,,1623,
2019-03-08,-27,Food,mine,Cash,,,lunch,Cleared,,Personal Expense,,,1 PCS,,1624,
2019-03-09,-410,Travel,Train,Cash,,,irctc,Cleared,,Personal Expense,,,1 PCS,,1632,
2019-03-09,-380,Family,Food,Cash,,,ottumburam,Cleared,,Personal Expense,,,1 PCS,,1633,
2019-03-09,-10,Travel,Train,Cash,,,irctc,Cleared,,Personal Expense,,,1 PCS,,1625,
2019-03-09,-22,Food,mine,Cash,,,breakfast,Cleared,,Personal Expense,,,1 PCS,,1626,
2019-03-09,-8,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,1627,
2019-03-10,-15,Food,mine,Cash,,,water,Cleared,,Personal Expense,,,1 PCS,,1629,
2019-03-10,-130,Family,Child Care,Cash,,,amish pambers,Cleared,,Personal Expense,,,1 PCS,,1630,
2019-03-10,-200,Automobile,Fuel,Cash,,,car fuel,Cleared,,Personal Expense,,,1 PCS,,1631,
2019-03-11,-43,Travel,bike,Cash,,,rapido,Cleared,,Personal Expense,,,1 PCS,,1628,
2019-03-11,-30,Travel,metro,Cash,,,metro,Cleared,,Personal Expense,,,1 PCS,,1634,
2019-03-11,-20,Food,mine,Cash,,,lunch,Cleared,,Personal Expense,,,1 PCS,,1635,
2019-03-11,-810,Travel,Train,Cash,,,irctc thabu,Cleared,,Personal Expense,,,1 PCS,,1636,
2019-03-11,-30,Travel,metro,Cash,,,metro,Cleared,,Personal Expense,,,1 PCS,,1637,
2019-03-11,-170,Food,mine,Cash,,,dinner,Cleared,,Personal Expense,,,1 PCS,,1638,
2019-03-12,-60,Travel,metro,Cash,,,metro,Cleared,,Personal Expense,,,1 PCS,,1639,
2019-03-12,-40,Food,mine,Cash,,,dinner,Cleared,,Personal Expense,,,1 PCS,,1640,
2019-03-12,-20,Food,mine,Cash,,,lunch,Cleared,,Personal Expense,,,1 PCS,,1641,
2019-03-13,-97,Food,mine,Cash,,,dinner,Cleared,,Personal Expense,,,1 PCS,,1648,
2019-03-13,-35,Personal,Personal Care,Cash,,,soap,Cleared,,Personal Expense,,,1 PCS,,1649,
2019-03-13,-650,Travel,Train,Cash,,,irctc afsad,Cleared,,Personal Expense,,,1 PCS,,1650,
2019-03-13,-60,Travel,metro,Cash,,,metro,Cleared,,Personal Expense,,,1 PCS,,1643,
2019-03-13,-20,Food,mine,Cash,,,lunch,Cleared,,Personal Expense,,,1 PCS,,1644,
2019-03-13,67000,Income,,Debit,,,salary,Cleared,,Personal Expense,,,1 PCS,,1645,
2019-03-14,-30,Travel,metro,Cash,,,metro,Uncleared,,Personal Expense,,,1 PCS,,1646,
2019-03-14,-40,Food,mine,Cash,,,breakfast,Cleared,,Personal Expense,,,1 PCS,,1647,
2019-03-14,-410,Travel,Train,Cash,,,irctc,Cleared,,Personal Expense,,,1 PCS,,1651,
2019-03-14,-20,Food,mine,Cash,,,lunch,Cleared,,Personal Expense,,,1 PCS,,1652,
2019-03-14,-5,help,helping,Debit,,,help,Cleared,,Personal Expense,,,1 PCS,,1653,
2019-03-14,-103,Food,mine,Cash,,,dinner,Uncleared,,Personal Expense,,,1 PCS,,1654,
2019-03-14,-12,Travel,metro,Cash,,,metro,Cleared,,Personal Expense,,,1 PCS,,1655,
2019-03-14,-50,Travel,bike,Cash,,,rapido,Cleared,,Personal Expense,,,1 PCS,,1656,
2019-03-15,-60,Travel,metro,Cash,,,metro,Cleared,,Personal Expense,,,1 PCS,,1657,
2019-03-15,-37,Food,mine,Cash,,,breakfast,Cleared,,Personal Expense,,,1 PCS,,1658,
2019-03-15,-12,Food,mine,Cash,,,lunch,Cleared,,Personal Expense,,,1 PCS,,1659,
2019-03-15,-36,Travel,bike,Cash,,,rapido,Cleared,,Personal Expense,,,1 PCS,,1660,
2019-03-15,-105,Food,mine,Cash,,,dinner,Cleared,,Personal Expense,,,1 PCS,,1661,
2019-03-16,-8,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,1666,
2019-03-16,-280,Household,Miscellaneous Household Items,Cash,,,chicken,Cleared,,Personal Expense,,,1 PCS,,1667,
2019-03-16,-220,Household,Miscellaneous Household Items,Cash,,,fruits home,Cleared,,Personal Expense,,,1 PCS,,1668,
2019-03-16,-10000,Family,gift,Debit,,,uppa,Cleared,,Personal Expense,,,1 PCS,,1669,
2019-03-16,-425,Household,Home Maintenance,Cash,,,valham,Uncleared,,Personal Expense,,,1 PCS,,1670,
2019-03-16,-320,Health Care,Medical,Cash,,,afi medicine,Cleared,,Personal Expense,,,1 PCS,,1671,
2019-03-16,-150,Family,wife,Cash,,,afi eleema,Cleared,,Personal Expense,,,1 PCS,,1672,
2019-03-17,-420,Travel,Train,Cash,,,irctc,Cleared,,Personal Expense,,,1 PCS,,1679,
2019-03-18,-300,Family,wife,Debit,,,afi and me burger,Cleared,,Personal Expense,,,1 PCS,,1663,
2019-03-18,-500,Automobile,Fuel,Cash,,,car fuel,Uncleared,,Personal Expense,,,1 PCS,,1664,
2019-03-18,-1600,Family,Child Care,Cash,,,amish dress,Cleared,,Personal Expense,,,1 PCS,,1665,
2019-03-18,-15,Food,mine,Cash,,,water,Cleared,,Personal Expense,,,1 PCS,,1673,
2019-03-19,-55,Travel,bike,Cash,,,rapido,Cleared,,Personal Expense,,,1 PCS,,1662,
2019-03-19,-40,Food,mine,Cash,,,breakfast,Cleared,,Personal Expense,,,1 PCS,,1674,
2019-03-19,-20,Food,mine,Cash,,,lunch,Cleared,,Personal Expense,,,1 PCS,,1675,
2019-03-19,-55,Travel,metro,Cash,,,metro,Cleared,,Personal Expense,,,1 PCS,,1676,
2019-03-19,-150,Travel,autoriksha,Cash,,,auto,Cleared,,Personal Expense,,,1 PCS,,1677,
2019-03-19,-88,Food,mine,Cash,,,dinner,Cleared,,Personal Expense,,,1 PCS,,1678,
2019-03-20,-8,Travel,Bus,Cash,,,bus,Uncleared,,Personal Expense,,,1 PCS,,1686,
2019-03-20,-275,Family,Child Care,Cash,,,amish birthday,Cleared,,Personal Expense,,,1 PCS,,1687,
2019-03-20,-560,Family,Food,Debit,,,afi home bakery,Cleared,,Personal Expense,,,1 PCS,,1688,
2019-03-21,-8,Food,mine,Cash,,,dinner,Cleared,,Personal Expense,,,1 PCS,,1692,
2019-03-21,-350,Health Care,Medical,Cash,,,shafi checkup,Cleared,,Personal Expense,,,1 PCS,,1693,
2019-03-22,-650,Family,wife,Cash,,,afi dress,Uncleared,,Personal Expense,,,1 PCS,,1689,
2019-03-22,-40,Family,wife,Cash,,,afi watch,Cleared,,Personal Expense,,,1 PCS,,1690,
2019-03-22,-77,Family,Other,Cash,,,home food,Cleared,,Personal Expense,,,1 PCS,,1691,
2019-03-23,-300,Automobile,Fuel,Cash,,,car fuel,Cleared,,Personal Expense,,,1 PCS,,1680,
2019-03-23,-410,Travel,Train,Cash,,,irctc,Cleared,,Personal Expense,,,1 PCS,,1681,
2019-03-23,-420,Family,Other,Cash,,,afi fruits,Cleared,,Personal Expense,,,1 PCS,,1682,
2019-03-23,-50,Household,Miscellaneous Household Items,Cash,,,fruits home,Cleared,,Personal Expense,,,1 PCS,,1683,
2019-03-23,-10,Family,Other,Cash,,,shiza zaba,Cleared,,Personal Expense,,,1 PCS,,1684,
2019-03-23,-700,Family,Food,Debit,,,family treat,Cleared,,Personal Expense,,,1 PCS,,1685,
2019-03-24,-8,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,1696,
2019-03-24,-15,Food,mine,Cash,,,water,Cleared,,Personal Expense,,,1 PCS,,1697,
2019-03-24,-204,Family,Child Care,Cash,,,amish pambers,Cleared,,Personal Expense,,,1 PCS,,1694,
2019-03-24,-988.80,Travel,Train,Cash,,,irctc,Cleared,,Personal Expense,,,1 PCS,,1695,
2019-03-25,-40,Food,mine,Cash,,,dinner,Cleared,,Personal Expense,,,1 PCS,,1701,
2019-03-25,-57,Travel,bike,Cash,,,rapido,Cleared,,Personal Expense,,,1 PCS,,1698,
2019-03-25,-60,Travel,metro,Cash,,,metro,Cleared,,Personal Expense,,,1 PCS,,1699,
2019-03-25,-104,Food,mine,Cash,,,lunch,Cleared,,Personal Expense,,,1 PCS,,1700,
2019-03-26,-20,Food,mine,Cash,,,breakfast,Cleared,,Personal Expense,,,1 PCS,,1702,
2019-03-26,-2500,Loans,Other,Cash,,,groww investment,Cleared,,Personal Expense,,,1 PCS,,1703,
2019-03-26,-30,Travel,metro,Cash,,,metro,Cleared,,Personal Expense,,,1 PCS,,1704,
2019-03-26,-40,Food,mine,Cash,,,lunch,Cleared,,Personal Expense,,,1 PCS,,1705,
2019-03-26,-45,Food,mine,Cash,,,dinner,Uncleared,,Personal Expense,,,1 PCS,,1710,
2019-03-27,-37,Food,mine,Cash,,,breakfast,Cleared,,Personal Expense,,,1 PCS,,1706,
2019-03-27,-60,Travel,metro,Cash,,,metro,Cleared,,Personal Expense,,,1 PCS,,1707,
2019-03-27,-20,Food,mine,Cash,,,lunch,Cleared,,Personal Expense,,,1 PCS,,1708,
2019-03-27,-10,help,helping,Debit,,,help,Cleared,,Personal Expense,,,1 PCS,,1709,
2019-03-27,-80,Food,mine,Cash,,,dinner,Cleared,,Personal Expense,,,1 PCS,,1711,
2019-03-28,-60,Travel,metro,Cash,,,metro,Cleared,,Personal Expense,,,1 PCS,,1712,
2019-03-28,-98,Food,mine,Cash,,,dinner,Cleared,,Personal Expense,,,1 PCS,,1713,
2019-03-28,-40,Food,mine,Cash,,,breakfast,Cleared,,Personal Expense,,,1 PCS,,1714,
2019-03-28,-25,Food,mine,Cash,,,lunch,Cleared,,Personal Expense,,,1 PCS,,1715,
2019-03-28,-500,Loans,Other,Cash,,,recharge jaleel,Cleared,,Personal Expense,,,1 PCS,,1716,
2019-03-29,-60,Travel,metro,Cash,,,metro,Cleared,,Personal Expense,,,1 PCS,,1717,
2019-03-29,-104,Food,mine,Cash,,,dinner,Cleared,,Personal Expense,,,1 PCS,,1718,
2019-03-29,-24,Food,mine,Cash,,,lunch,Cleared,,Personal Expense,,,1 PCS,,1719,
2019-03-29,-20,Food,mine,Cash,,,breakfast,Cleared,,Personal Expense,,,1 PCS,,1720,
2019-03-30,-80,Food,mine,Cash,,,lunch,Cleared,,Personal Expense,,,1 PCS,,1721,
2019-03-30,-80,Food,mine,Cash,,,dinner,Cleared,,Personal Expense,,,1 PCS,,1723,
2019-03-30,-1035,Travel,Train,Cash,,,irctc,Cleared,,Personal Expense,,,1 PCS,,1724,
2019-03-31,-9,Travel,Train,Cash,,,irctc afsad,Cleared,,Personal Expense,,,1 PCS,,1725,
2019-03-31,-40,Food,mine,Cash,,,breakfast,Cleared,,Personal Expense,,,1 PCS,,1726,
2019-03-31,-75,Food,mine,Cash,,,lunch,Cleared,,Personal Expense,,,1 PCS,,1727,
2019-03-31,-102,Food,mine,Cash,,,dinner,Cleared,,Personal Expense,,,1 PCS,,1728,
2019-04-01,-30,Food,mine,Cash,,,dinner,Cleared,,Personal Expense,,,1 PCS,,1739,
2019-04-01,-20,Food,mine,Cash,,,breakfast,Cleared,,Personal Expense,,,1 PCS,,1729,
2019-04-01,-60,Travel,metro,Cash,,,metro,Cleared,,Personal Expense,,,1 PCS,,1730,
2019-04-02,-1940.00,Personal,Gift,Cash,,,ravi marriage,Cleared,,Personal Expense,,,1 PCS,,1747,
2019-04-02,-30,Travel,metro,Cash,,,metro,Cleared,,Personal Expense,,,1 PCS,,1731,
2019-04-02,-30,Food,mine,Cash,,,lunch,Cleared,,Personal Expense,,,1 PCS,,1732,
2019-04-02,-30,Travel,metro,Cash,,,metro,Cleared,,Personal Expense,,,1 PCS,,1733,
2019-04-02,-80,Food,mine,Cash,,,dinner,Cleared,,Personal Expense,,,1 PCS,,1738,
2019-04-03,-60,Travel,metro,Cash,,,metro,Cleared,,Personal Expense,,,1 PCS,,1734,
2019-04-03,-25,Food,mine,Cash,,,breakfast,Cleared,,Personal Expense,,,1 PCS,,1735,
2019-04-03,-30,Food,mine,Cash,,,lunch,Cleared,,Personal Expense,,,1 PCS,,1736,
2019-04-03,-50,Food,Snack,Cash,,,snacks,Cleared,,Personal Expense,,,1 PCS,,1737,
2019-04-03,-60,Food,mine,Cash,,,dinner,Cleared,,Personal Expense,,,1 PCS,,1740,
2019-04-04,-60,Food,mine,Cash,,,dinner,Cleared,,Personal Expense,,,1 PCS,,1746,
2019-04-04,-60,Travel,metro,Cash,,,metro,Cleared,,Personal Expense,,,1 PCS,,1741,
2019-04-04,-20,Food,mine,Cash,,,breakfast,Cleared,,Personal Expense,,,1 PCS,,1742,
2019-04-04,-30,Food,mine,Cash,,,lunch,Cleared,,Personal Expense,,,1 PCS,,1743,
2019-04-04,-410,Travel,Train,Cash,,,irctc,Cleared,,Personal Expense,,,1 PCS,,1744,
2019-04-05,-40,Travel,cycle,Cash,,,yulu,Cleared,,Personal Expense,,,1 PCS,,1751,
2019-04-05,-30,Food,mine,Cash,,,breakfast,Cleared,,Personal Expense,,,1 PCS,,1748,
2019-04-05,-55,Travel,metro,Cash,,,metro,Cleared,,Personal Expense,,,1 PCS,,1749,
2019-04-05,-30,Food,mine,Cash,,,lunch,Cleared,,Personal Expense,,,1 PCS,,1750,
2019-04-06,-10,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,1752,
2019-04-06,-400,Automobile,Fuel,Cash,,,car fuel,Cleared,,Personal Expense,,,1 PCS,,1753,
2019-04-06,-650,Family,Other,Cash,,,home food,Cleared,,Personal Expense,,,1 PCS,,1759,
2019-04-06,-600,Health Care,Medical,Cash,,,shafi mental,Cleared,,Personal Expense,,,1 PCS,,1760,
2019-04-06,-308,Family,wife,Debit,,,afi and me food,Cleared,,Personal Expense,,,1 PCS,,1761,
2019-04-06,-163,Family,wife,Cash,,,afi makeup,Uncleared,,Personal Expense,,,1 PCS,,1762,
2019-04-06,-783,Personal,Clothing,Cash,,,shoes,Cleared,,Personal Expense,,,1 PCS,,1763,
2019-04-07,-50,Family,Other,Cash,,,home fish,Cleared,,Personal Expense,,,1 PCS,,1754,
2019-04-07,-155,Household,Miscellaneous Household Items,Cash,,,home stationary,Cleared,,Personal Expense,,,1 PCS,,1755,
2019-04-07,-690,Family,Other,Cash,,,home food,Cleared,,Personal Expense,,,1 PCS,,1756,
2019-04-07,-70,Family,wife,Cash,,,afi chocolate,Cleared,,Personal Expense,,,1 PCS,,1757,
2019-04-07,-300,Health Care,Medical,Cash,,,uppa medicine,Cleared,,Personal Expense,,,1 PCS,,1758,
2019-04-08,-80,Travel,autoriksha,Cash,,,auto,Cleared,,Personal Expense,,,1 PCS,,1764,
2019-04-08,-40,Food,mine,Cash,,,breakfast,Cleared,,Personal Expense,,,1 PCS,,1765,
2019-04-08,-60,Travel,metro,Cash,,,metro,Cleared,,Personal Expense,,,1 PCS,,1766,
2019-04-08,-30,Food,mine,Cash,,,lunch,Cleared,,Personal Expense,,,1 PCS,,1767,
2019-04-08,-10,Food,Snack,Cash,,,snacks,Cleared,,Personal Expense,,,1 PCS,,1768,
2019-04-08,-60,Food,mine,Cash,,,dinner,Cleared,,Personal Expense,,,1 PCS,,1769,
2019-04-08,-40,Food,mine,Cash,,,water,Cleared,,Personal Expense,,,1 PCS,,1770,
2019-04-09,-10,Food,mine,Cash,,,dinner,Cleared,,Personal Expense,,,1 PCS,,1774,
2019-04-09,42198,Income,,Debit,,,salary,Cleared,,Personal Expense,,,1 PCS,,1802,
2019-04-09,-30,Food,mine,Cash,,,lunch,Cleared,,Personal Expense,,,1 PCS,,1771,
2019-04-09,-30,Travel,metro,Cash,,,metro,Cleared,,Personal Expense,,,1 PCS,,1772,
2019-04-09,-160,Food,mine,Cash,,,dinner,Cleared,,Personal Expense,,,1 PCS,,1773,
2019-04-11,-17,Travel,metro,Cash,,,metro,Cleared,,Personal Expense,,,1 PCS,,1775,
2019-04-11,-60,Travel,metro,Cash,,,metro,Cleared,,Personal Expense,,,1 PCS,,1776,
2019-04-11,-103,Food,mine,Cash,,,lunch,Cleared,,Personal Expense,,,1 PCS,,1777,
2019-04-11,-35,Food,Snack,Cash,,,snacks,Cleared,,Personal Expense,,,1 PCS,,1778,
2019-04-11,-50,Travel,autoriksha,Cash,,,auto,Cleared,,Personal Expense,,,1 PCS,,1779,
2019-04-11,-34,Travel,bike,Cash,,,rapido,Cleared,,Personal Expense,,,1 PCS,,1780,
2019-04-11,-20,Food,mine,Cash,,,dinner,Cleared,,Personal Expense,,,1 PCS,,1781,
2019-04-12,-100,Travel,bike,Cash,,,rapido,Cleared,,Personal Expense,,,1 PCS,,1785,
2019-04-12,-87,Food,mine,Cash,,,lunch,Cleared,,Personal Expense,,,1 PCS,,1786,
2019-04-12,-26,Travel,metro,Cash,,,metro,Cleared,,Personal Expense,,,1 PCS,,1787,
2019-04-12,-41,Travel,bike,Cash,,,rapido,Cleared,,Personal Expense,,,1 PCS,,1782,
2019-04-12,-40,Food,mine,Cash,,,breakfast,Cleared,,Personal Expense,,,1 PCS,,1783,
2019-04-12,-30,Travel,metro,Cash,,,metro,Cleared,,Personal Expense,,,1 PCS,,1784,
2019-04-13,-1245.00,Family,Tour,Cash,,,planetarium tour,Cleared,,Personal Expense,,,1 PCS,,1788,
2019-04-13,-2000,Personal,Gift,Cash,,,darish kadam,Cleared,,Personal Expense,,,1 PCS,,1789,
2019-04-14,-250,Automobile,Fuel,Cash,,,car fuel,Cleared,,Personal Expense,,,1 PCS,,1791,
2019-04-14,-50,Automobile,Fuel,Cash,,,bike fuel,Cleared,,Personal Expense,,,1 PCS,,1792,
2019-04-14,-130,Household,Miscellaneous Household Items,Cash,,,home stationary,Cleared,,Personal Expense,,,1 PCS,,1793,
2019-04-14,-50,Family,Other,Cash,,,nuts,Cleared,,Personal Expense,,,1 PCS,,1794,
2019-04-14,-20,Household,Miscellaneous Household Items,Cash,,,home stationary,Cleared,,Personal Expense,,,1 PCS,,1795,
2019-04-14,-100,Family,wife,Cash,,,afi chocolate,Cleared,,Personal Expense,,,1 PCS,,1796,
2019-04-14,-30,Household,Miscellaneous Household Items,Cash,,,home stationary,Cleared,,Personal Expense,,,1 PCS,,1797,
2019-04-15,-57,Travel,bike,Cash,,,rapido,Cleared,,Personal Expense,,,1 PCS,,1790,
2019-04-15,-30,Travel,metro,Cash,,,metro,Cleared,,Personal Expense,,,1 PCS,,1798,
2019-04-15,-40,Food,mine,Cash,,,breakfast,Cleared,,Personal Expense,,,1 PCS,,1799,
2019-04-15,-283,Household,bill,Cash,,,bsnl,Cleared,,Personal Expense,,,1 PCS,,1800,
2019-04-15,-2580,Household,bill,Cash,,,kseb,Cleared,,Personal Expense,,,1 PCS,,1801,
2019-04-15,-30,Travel,metro,Cash,,,metro,Cleared,,Personal Expense,,,1 PCS,,1803,
2019-04-15,-30,Food,mine,Cash,,,lunch,Cleared,,Personal Expense,,,1 PCS,,1804,
2019-04-15,-104,Travel,bike,Cash,,,rapido,Cleared,,Personal Expense,,,1 PCS,,1805,
2019-04-15,-60,Food,mine,Cash,,,dinner,Cleared,,Personal Expense,,,1 PCS,,1806,
2019-04-16,-30,Travel,metro,Cash,,,metro,Cleared,,Personal Expense,,,1 PCS,,1809,
2019-04-16,-40,Food,mine,Cash,,,breakfast,Cleared,,Personal Expense,,,1 PCS,,1810,
2019-04-16,-30,Travel,metro,Cash,,,metro,Cleared,,Personal Expense,,,1 PCS,,1807,
2019-04-16,-163,Food,mine,Cash,,,lunch,Cleared,,Personal Expense,,,1 PCS,,1808,
2019-04-17,-10,Food,mine,Cash,,,dinner,Cleared,,Personal Expense,,,1 PCS,,1817,
2019-04-17,-60,Travel,metro,Cash,,,metro,Cleared,,Personal Expense,,,1 PCS,,1811,
2019-04-17,-20,Food,mine,Cash,,,breakfast,Cleared,,Personal Expense,,,1 PCS,,1812,
2019-04-17,-410,Travel,Train,Cash,,,irctc,Cleared,,Personal Expense,,,1 PCS,,1813,
2019-04-17,-60,Food,mine,Cash,,,dinner,Cleared,,Personal Expense,,,1 PCS,,1814,
2019-04-17,-33,Travel,metro,Cash,,,metro,Cleared,,Personal Expense,,,1 PCS,,1815,
2019-04-17,-155,Travel,Train,Cash,,,irctc,Cleared,,Personal Expense,,,1 PCS,,1816,
2019-04-18,-10,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,1818,
2019-04-18,-10,Food,mine,Cash,,,breakfast,Cleared,,Personal Expense,,,1 PCS,,1819,
2019-04-18,-520,Automobile,Fuel,Cash,,,car fuel,Cleared,,Personal Expense,,,1 PCS,,1820,
2019-04-19,-260,Household,Miscellaneous Household Items,Cash,,,bakery,Cleared,,Personal Expense,,,1 PCS,,1821,
2019-04-19,-100,Family,wife,Cash,,,afi chocolate,Cleared,,Personal Expense,,,1 PCS,,1822,
2019-04-20,-311,Health Care,Medical,Cash,,,afi checkup,Cleared,,Personal Expense,,,1 PCS,,1823,
2019-04-20,-112,Family,Child Care,Cash,,,amish pambers,Cleared,,Personal Expense,,,1 PCS,,1824,
2019-04-20,-30,Family,Other,Cash,,,shiza zaba,Cleared,,Personal Expense,,,1 PCS,,1825,
2019-04-22,-300,Family,wife,Debit,,,afi and me burger,Cleared,,Personal Expense,,,1 PCS,,1826,
2019-04-22,-205,Household,Miscellaneous Household Items,Cash,,,home stationary,Uncleared,,Personal Expense,,,1 PCS,,1827,
2019-04-23,-2100,Automobile,Maintenance,Cash,,,car tier,Cleared,,Personal Expense,,,1 PCS,,1828,
2019-04-23,-20,Food,Snack,Cash,,,snacks,Cleared,,Personal Expense,,,1 PCS,,1829,
2019-04-23,-250,Household,Miscellaneous Household Items,Cash,,,home stationary,Cleared,,Personal Expense,,,1 PCS,,1830,
2019-04-24,-155,Travel,Train,Cash,,,irctc,Cleared,,Personal Expense,,,1 PCS,,1831,
2019-04-25,-70,Travel,bike,Cash,,,rapido,Cleared,,Personal Expense,,,1 PCS,,1834,
2019-04-25,-103,Food,mine,Cash,,,lunch,Cleared,,Personal Expense,,,1 PCS,,1835,
2019-04-25,-60,Travel,metro,Cash,,,metro,Cleared,,Personal Expense,,,1 PCS,,1832,
2019-04-25,-405,Travel,Train,Cash,,,irctc,Cleared,,Personal Expense,,,1 PCS,,1833,
2019-04-26,-40,Food,mine,Cash,,,breakfast,Cleared,,Personal Expense,,,1 PCS,,1836,
2019-04-26,-63,Travel,metro,Cash,,,metro,Cleared,,Personal Expense,,,1 PCS,,1837,
2019-04-26,-30,Food,mine,Cash,,,lunch,Cleared,,Personal Expense,,,1 PCS,,1838,
2019-04-26,-7,help,helping,Debit,,,help,Cleared,,Personal Expense,,,1 PCS,,1839,
2019-04-26,-25,Food,mine,Cash,,,dinner,Cleared,,Personal Expense,,,1 PCS,,1840,
2019-04-27,-8,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,1841,
2019-04-27,-700,Family,Food,Debit,,,afi home party,Cleared,,Personal Expense,,,1 PCS,,1842,
2019-04-27,-15000,Family,gift,Debit,,,umma,Cleared,,Personal Expense,,,1 PCS,,1883,
2019-04-28,-202,Family,Food,Debit,,,afi home bakery,Uncleared,,Personal Expense,,,1 PCS,,1843,
2019-04-28,-50,Automobile,Fuel,Cash,,,bike fuel,Uncleared,,Personal Expense,,,1 PCS,,1844,
2019-04-29,-130,Food,mine,Cash,,,dinner,Cleared,,Personal Expense,,,1 PCS,,1848,
2019-04-29,-40,Travel,bike,Cash,,,rapido,Cleared,,Personal Expense,,,1 PCS,,1845,
2019-04-29,-90,Food,mine,Cash,,,breakfast,Cleared,,Personal Expense,,,1 PCS,,1846,
2019-04-29,-70,Travel,metro,Cash,,,metro,Cleared,,Personal Expense,,,1 PCS,,1847,
2019-04-30,-30,Travel,metro,Cash,,,metro,Cleared,,Personal Expense,,,1 PCS,,1849,
2019-04-30,-20,Food,mine,Cash,,,breakfast,Cleared,,Personal Expense,,,1 PCS,,1850,
2019-04-30,-405,Travel,Train,Cash,,,irctc,Cleared,,Personal Expense,,,1 PCS,,1851,
2019-04-30,-30,Travel,metro,Cash,,,metro,Cleared,,Personal Expense,,,1 PCS,,1856,
2019-04-30,-129,Personal,Personal Care,Cash,,,youtube,Cleared,,Personal Expense,,,1 PCS,,1852,
2019-04-30,-40,Food,mine,Cash,,,lunch,Cleared,,Personal Expense,,,1 PCS,,1853,
2019-05-01,-75,Food,mine,Cash,,,lunch,Cleared,,Personal Expense,,,1 PCS,,1854,
2019-05-01,-89,Travel,bike,Cash,,,rapido,Cleared,,Personal Expense,,,1 PCS,,1855,
2019-05-01,-85,Travel,bike,Cash,,,rapido,Cleared,,Personal Expense,,,1 PCS,,1857,
2019-05-01,-63,Travel,bike,Cash,,,rapido,Cleared,,Personal Expense,,,1 PCS,,1858,
2019-05-01,-76,Food,mine,Cash,,,dinner,Cleared,,Personal Expense,,,1 PCS,,1859,
2019-05-02,-9,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,1860,
2019-05-02,-600,Health Care,Medical,Cash,,,afi checkup,Cleared,,Personal Expense,,,1 PCS,,1861,
2019-05-02,-120,Family,wife,Debit,,,afi and me lassi,Cleared,,Personal Expense,,,1 PCS,,1862,
2019-05-02,-500,Health Care,Medical,Cash,,,shafi dental,Cleared,,Personal Expense,,,1 PCS,,1866,
2019-05-03,69800,Income,,Debit,,,salary,Cleared,,Personal Expense,,,1 PCS,,1977,
2019-05-03,-480,Automobile,Fuel,Cash,,,car fuel,Cleared,,Personal Expense,,,1 PCS,,1865,
2019-05-04,-1450,Automobile,Maintenance,Cash,,,car oil change,Uncleared,,Personal Expense,,,1 PCS,,1863,
2019-05-04,-2600,Automobile,Maintenance,Cash,,,car tier,Cleared,,Personal Expense,,,1 PCS,,1864,
2019-05-04,-25000,Family,gift,Debit,,,umma,Uncleared,,Personal Expense,,,1 PCS,,1884,
2019-05-05,-750,Automobile,Fuel,Cash,,,car fuel,Cleared,,Personal Expense,,,1 PCS,,1868,
2019-05-05,-138,Family,Child Care,Cash,,,amish pambers,Cleared,,Personal Expense,,,1 PCS,,1869,
2019-05-05,-220,Family,wife,Debit,,,afi and me food,Cleared,,Personal Expense,,,1 PCS,,1870,
2019-05-05,-115,Family,wife,Debit,,,afi and me food,Uncleared,,Personal Expense,,,1 PCS,,1871,
2019-05-05,-270,Family,wife,Debit,,,afi and me food,Uncleared,,Personal Expense,,,1 PCS,,1872,
2019-05-06,-86.00,Household,Miscellaneous Household Items,Cash,,,vegitables and chicken,Cleared,,Personal Expense,,,1 PCS,,1867,
2019-05-07,-150,Health Care,Medical,Cash,,,umma medicine,Uncleared,,Personal Expense,,,1 PCS,,1873,
